income,road_dist,cooking,y_am_pef,tempin,humidin,pm25in,co2in,tempdiffin,humidiffin,pm25diffin,pm10,pm25,o3,no2,co,so2,temp,windsd,humid,varp,dewpt,airp,seap,solrhr,solramnt,grdt,class
0.0,0.5,0.5,0.0,0.41901603,0.13886838,0.15799643,0.10011393,0.052807145,0.0,0.21673888,0.0,0.025201604,0.0,0.15262592,0.036593135,0.24462685,0.38352805,0.16859362,0.0,0.2480864,0.026902294,0.1866473,0.3351525,0.3181663,0.0,0.109934926,0.0
0.0,0.5,0.5,0.09318135,0.6630269,0.010459024,0.36087188,0.0,0.39608926,0.41077793,0.41959205,0.3179999,0.0,0.0,0.14803243,0.4969524,0.13967061,0.47306287,0.6599213,0.3659925,0.0,0.32453176,0.795523,0.55190885,0.33093256,0.077349156,0.4361568,0.0
0.0,0.5,0.5,0.58050126,1.2759746,1.1752378,0.506008,0.57087034,0.0,0.47476855,1.0511214,0.7478847,0.0,0.0,0.46898472,0.018164488,0.22970861,1.1640955,0.646685,0.15614595,1.0374765,0.37054127,0.5041768,0.53391755,0.8896673,0.0,0.542059,0.0
0.0,0.5,0.5,0.19949739,0.59335107,0.7453722,0.28977582,0.61046964,0.0,0.20453845,0.55662113,0.39554635,0.12873457,0.16056068,0.020956773,0.0,0.30314112,0.7683495,0.21456169,0.096141696,0.5844274,0.115028016,0.0,0.18978022,0.60718215,0.0,0.34075084,0.0
0.0,0.5,0.5,0.36976928,0.8901698,0.18796368,0.34684634,0.0,0.72820157,0.056458976,0.044477135,0.25835225,0.0,0.0,0.3499086,0.48108348,0.42709452,0.528847,0.6592214,0.13374843,0.26380244,0.13002035,0.8208198,0.5888081,0.38579738,0.0,0.28599513,0.0
0.0,0.5,0.5,0.3287575,0.4290323,0.07775962,0.0,0.0,0.84446144,0.6399289,0.0,0.11137418,0.32771778,0.08024356,0.27725542,0.7260207,0.64088964,0.10478336,0.057616875,0.3223634,0.12016209,0.079563096,0.54215527,0.16554026,0.33298066,0.20431359,0.27109024,0.0
0.0,0.5,0.5,0.27350417,0.85978925,0.16067158,0.6728577,0.0,0.82241607,0.8428138,0.0,0.6996583,0.0,0.08917071,0.4013911,0.75332755,0.31471932,0.7275027,0.59380925,0.6922818,0.042025454,0.25832808,0.20037735,0.5955245,0.078754455,0.55242074,0.6330722,0.0
0.0,0.5,0.5,0.1078365,1.0604936,0.15150252,0.60746497,0.0,0.59478474,0.63153684,0.16717365,0.16290148,0.22348557,0.0,0.08723025,1.0048847,0.6148177,0.74316037,0.4574482,0.15625465,0.41337556,0.2148931,0.70987576,0.62877196,0.6254113,0.2964987,0.52052903,0.0
0.0,0.5,0.5,0.23537685,0.6232803,0.37235922,0.35816702,0.16064806,0.116542354,0.5995692,0.14722718,0.40957275,0.13497409,0.36331683,0.291142,0.3341356,0.23550466,0.5580638,0.30299985,0.27906892,0.1940024,0.23580971,0.060857207,0.18778038,0.18675125,0.19173081,0.43882215,0.0
0.0,0.5,0.5,0.21357158,0.49881893,0.0,0.37685487,0.0,0.99215657,0.35806733,0.2935423,0.4852489,0.0,0.0,0.38467938,0.5980592,0.34517014,0.4268017,0.6097379,0.55378747,0.0,0.31895784,0.73744535,0.89548165,0.33136547,0.26519802,0.14762998,0.0
0.0,0.5,0.5,0.84884024,0.9773475,0.33293563,0.58158696,0.0,1.3762678,0.86800903,0.3996655,0.76650494,0.0,0.0,0.59474134,1.0757915,0.5346038,0.52031195,0.95173013,0.58601904,0.26395708,0.6849456,1.7691982,1.0721712,0.8311649,0.5587928,0.23133893,0.0
0.0,0.5,0.5,0.1278384,0.8179722,0.57983035,0.15122777,0.0,0.66407955,0.6102471,0.05794535,0.30597505,0.0,0.0,0.4502682,0.75882906,0.5429234,0.4177122,0.52593076,0.26795673,0.43626672,0.39509478,0.56834596,0.93413335,0.61489266,0.0,0.24225658,0.0
0.0,0.5,0.5,0.0,0.8311211,0.09208381,0.23786427,0.05930145,0.19273534,0.0,0.42911083,0.0,0.33205682,0.0,0.07109278,0.36789268,0.71488833,0.6716554,0.1652827,0.0,0.47487095,0.0,0.65272397,0.42755112,0.8451212,0.0,0.37909433,0.0
0.0,0.5,0.5,0.74282944,1.2408308,0.9658186,0.39162976,0.8407468,0.0,0.8142312,0.6579407,0.76534754,0.0,0.4303987,0.49875042,0.16960144,0.17674893,1.0486834,0.4855161,0.23207808,0.9986308,0.22723502,0.26499695,0.07229142,0.47535053,0.11107286,0.72181827,0.0
0.0,0.5,0.5,0.19373623,0.84021556,0.29394454,0.17652452,0.0,0.4232093,0.040186312,0.5263771,0.16683915,0.0,0.0,0.36241943,0.18324558,0.4155845,0.6043832,0.2264786,0.0160597,0.43276796,0.10892835,0.63040155,0.5342072,0.58946604,0.0,0.38683766,0.0
0.0,0.5,0.5,0.42050534,0.24690065,0.12980431,0.29397386,0.0,0.3141164,0.37207204,0.14886767,0.41579315,0.0,0.0,0.0,0.53525704,0.1571193,0.25075686,0.43988472,0.23328632,0.15561423,0.21007434,0.5195423,0.2133779,0.23806882,0.22590287,0.0,0.0
0.0,0.5,0.5,0.0,0.36467355,0.070591435,0.17493376,0.0,0.13041371,0.028761428,0.38994274,0.071191035,0.051778875,0.0,0.06880962,0.22256978,0.27437943,0.4129706,0.2285139,0.06642756,0.24423489,0.069632396,0.27787498,0.39088964,0.3535784,0.0,0.005888287,0.0
0.0,0.5,0.5,0.31987756,1.8972763,0.0,1.113264,0.0,2.26171,1.7374195,0.0,0.2225985,0.6419959,0.0,0.6195404,2.6190975,1.5406984,0.992584,0.9979317,0.67172426,0.21778087,0.43230158,1.7790319,1.3417628,0.8912256,0.9999724,0.9789263,0.0
0.0,0.5,0.5,0.25382516,0.25534225,0.09875566,0.23150824,0.0,0.2895333,0.17628843,0.19728798,0.3455092,0.0,0.0,0.056738455,0.33220738,0.19104691,0.328844,0.37154976,0.24532905,0.17294213,0.06992619,0.26306778,0.29243878,0.1858179,0.026389318,0.0,0.0
0.0,0.5,0.5,0.39623326,1.0923916,0.020129912,0.46115723,0.0,0.2991041,0.0,0.48589566,0.0,0.0,0.0,0.6241037,0.27037558,0.49168003,0.7804687,0.75484574,0.0,0.39008704,0.21262169,1.1569445,0.4353945,0.5054842,0.0,0.24395755,0.0
0.0,0.5,0.5,0.58877873,1.0733551,0.18068124,0.24854265,0.0,0.010918036,0.0,0.79237044,0.35804528,0.0,0.0,0.9471626,0.050293583,0.0,0.35700697,0.80692637,0.0,0.25264004,0.3035573,1.3744719,0.50165737,0.028516058,0.0,0.0,0.0
0.0,0.5,0.5,0.37015355,0.5575471,0.2596846,0.10047139,0.0,1.0430226,0.4495623,0.49205074,0.5071329,0.0,0.0,0.6840795,0.6843401,0.48429954,0.27511328,0.45826456,0.36262515,0.087663375,0.58029157,1.0333858,1.0353317,0.55052865,0.21676302,0.02178095,0.0
0.0,0.5,0.5,0.2899533,1.1020471,0.1331604,0.77855515,0.0,0.85007346,0.55340064,0.09878771,0.5841555,0.0,0.0,0.31457326,0.8963066,0.28800502,0.7014222,0.74367154,0.39000463,0.12669653,0.27756453,0.74150723,0.8119372,0.26162624,0.45627123,0.5229552,0.0
0.0,0.5,0.5,0.23737417,0.40243188,0.18735346,0.049733926,0.038404554,0.026196081,0.13573796,0.2018046,0.10174362,0.1213883,0.0,0.053610712,0.2788166,0.36169225,0.3723424,0.17418392,0.0,0.38065222,0.044798158,0.46413937,0.056212816,0.43591407,0.0,0.048457146,0.0
0.0,0.5,0.5,0.026526866,0.9569613,0.5126624,0.3278093,0.0,0.58281016,0.7043555,0.32028034,0.71764666,0.0,0.17779045,0.40707755,0.89227706,0.33931935,0.5319166,0.6583123,0.44379672,0.0,0.5844093,0.46398744,0.9052277,0.32515815,0.26525053,0.73662144,0.0
0.0,0.5,0.5,0.672268,0.69545716,0.26504135,0.17472994,0.0,0.27322507,0.23352638,0.4137635,0.2579924,0.0,0.0,0.25600988,0.28771222,0.2665857,0.3966463,0.37893236,0.0,0.35779,0.2742176,1.0782224,0.048618585,0.50345564,0.14005578,0.28878996,0.0
0.0,0.5,0.5,0.36488312,0.3838372,0.09236795,0.4557431,0.0,0.5645871,0.54472184,0.43606624,0.40807107,0.0,0.0,0.0,0.62448627,0.35592723,0.4535695,0.5199989,0.32665884,0.009818638,0.5234154,0.9865882,0.4530428,0.6911862,0.5723441,0.4188459,0.0
0.0,0.5,0.5,0.08180688,1.1520458,0.0,0.8637016,0.0,0.9814741,0.5606016,0.3180198,0.30194688,0.0,0.0,0.4338338,0.9231979,0.5354959,0.82715845,0.9490478,0.428316,0.14158304,0.43701318,1.1957248,1.2114475,0.68618625,0.262724,0.5114755,0.0
0.0,0.5,0.5,0.52648073,1.4235778,0.24786313,0.6657775,0.18938,0.092330195,0.21712512,0.6567646,0.32122302,0.0,0.0,0.6461692,0.39214924,0.28198665,0.9716917,1.0052056,0.0,0.6472865,0.0134942345,1.1157858,0.48075762,0.46330765,0.0,0.12616783,0.0
0.0,0.5,0.5,0.62896824,1.075274,0.8431975,0.2344466,0.18873388,0.23465966,0.25503615,0.9025036,0.803527,0.0,0.0,0.6522331,0.109962,0.09873127,0.7801657,0.6031115,0.18971321,0.56234646,0.41891226,0.6612985,0.5760317,0.44308737,0.0,0.38724658,0.0
0.0,0.5,0.5,0.2423796,0.60198236,0.26878816,0.35559303,0.0,0.3107866,0.5220709,0.37726325,0.07215749,0.18949862,0.0,0.0,0.5749529,0.59470326,0.661211,0.36734802,0.1272851,0.62168485,0.23109761,0.72012216,0.34305787,0.9181772,0.19711414,0.36962724,0.0
0.0,0.5,0.5,0.82307434,1.2709616,0.12713201,0.8220543,0.0,0.89546704,0.6404119,0.7498529,0.68814725,0.0,0.0,0.5112403,1.0963287,0.3043639,0.6625898,1.2049785,0.22914106,0.1406239,0.6793069,2.1440418,0.92410594,0.73382175,0.35173097,0.245828,0.0
0.0,0.5,0.5,0.55498356,2.3974612,0.21873514,0.9994432,0.38785177,0.16426778,0.0,1.079697,0.0,0.0,0.0,1.4444131,0.07463003,0.8436134,1.6734269,1.476996,0.0,0.8122719,0.34516403,2.1069493,0.87294793,1.0230939,0.0,0.6679039,0.0
0.0,0.5,0.5,0.7750933,0.9781482,0.5413039,0.36535475,0.07467738,0.2506755,0.72631127,0.4006733,0.36249077,0.500056,0.0,0.11085416,0.75662714,0.7939091,0.9013425,0.54440403,0.1477283,1.0157535,0.0,0.7316041,0.006771788,0.881367,0.0,0.14122987,0.0
